,song_id,song_name,album,artist,duration(ms),release_date,acousticness,danceability,energy,insturmentalness,key,liveness,loudness,mode,spechiness,tempo,time_signature,valence,popularity,binary_popularity
0,7qiZfU4dY1lWllzX7mPBI3,Shape of You,÷ (Deluxe),Ed Sheeran,233712,2017-03-03,0.581,0.825,0.652,0.0,1,0.0931,-3.183,0,0.0802,95.977,4,0.931,87,1
1,0pqnGHJpmpxLKifKRmU6WP,Believer,Evolve,Imagine Dragons,204346,2017-06-23,0.0622,0.776,0.78,0.0,10,0.081,-4.374,0,0.128,124.949,4,0.666,88,1
2,6habFhsOp2NvshLv26DqMb,Despacito,VIDA,Luis Fonsi,229360,2019-02-01,0.198,0.655,0.797,0.0,2,0.067,-4.787,1,0.153,177.928,4,0.839,81,1
3,1PSBzsahR2AKwLJgx8ehBj,Bad Things (with Camila Cabello),bloom,Machine Gun Kelly,239293,2017-05-12,0.214,0.697,0.691,0.0,2,0.185,-4.757,1,0.146,137.853,4,0.305,72,0
4,5knuzwU65gJK7IF5yJsuaW,Rockabye (feat. Sean Paul & Anne-Marie),Rockabye (feat. Sean Paul & Anne-Marie),Clean Bandit,251088,2016-10-21,0.406,0.72,0.763,0.0,9,0.18,-4.068,0,0.0523,101.965,4,0.742,75,1
5,1rfofaqEpACxVEHIZBJe6W,Havana (feat. Young Thug),Camila,Camila Cabello,217306,2018-01-12,0.184,0.765,0.523,3.56e-05,2,0.132,-4.333,1,0.03,104.988,4,0.394,80,1
6,1zB4vmk8tFRmM9UULNzbLB,Thunder,Evolve,Imagine Dragons,187146,2017-06-23,0.00671,0.605,0.822,0.134,0,0.147,-4.833,1,0.0438,167.997,4,0.288,87,1
7,1nueTG77MzNkJTKQ0ZdGzT,Don't Wanna Know (feat. Kendrick Lamar),Red Pill Blues (Deluxe),Maroon 5,214265,2018-06-15,0.343,0.783,0.61,0.0,7,0.0983,-6.124,1,0.0696,100.047,4,0.418,64,0
8,6RUKPb4LETWmmr3iAEQktW,Something Just Like This,Memories...Do Not Open,The Chainsmokers,247160,2017-04-07,0.0498,0.617,0.635,1.44e-05,11,0.164,-6.769,0,0.0317,103.019,4,0.446,86,1
9,0tgVpDi06FyKpA1z0VMD4v,Perfect,÷ (Deluxe),Ed Sheeran,263400,2017-03-03,0.163,0.599,0.448,0.0,8,0.106,-6.312,1,0.0232,95.05,3,0.168,88,1
10,0KKkJNfGyhkQ5aFogxQAPU,That's What I Like,24K Magic,Bruno Mars,206693,2016-11-17,0.013,0.853,0.56,0.0,1,0.0944,-4.961,1,0.0406,134.066,4,0.86,88,1
11,5uCax9HTNlzGybIStD3vDh,Say You Won't Let Go,Back from the Edge,James Arthur,211466,2016-10-28,0.695,0.358,0.557,0.0,10,0.0902,-7.398,1,0.059,85.043,4,0.494,86,1
12,7JJmb5XwzOO8jgpou264Ml,There's Nothing Holdin' Me Back,Illuminate (Deluxe),Shawn Mendes,199440,2017-04-20,0.38,0.866,0.813,0.0,11,0.0779,-4.063,0,0.0554,121.998,4,0.969,86,1
13,5mCPDVBb16L4XQwDdbRUpz,Passionfruit,More Life,Drake,298940,2017-03-18,0.256,0.809,0.463,0.085,11,0.109,-11.377,1,0.0396,111.98,4,0.364,86,1
14,1mXVgsBdtIVeCLJnSnmtdV,Too Good At Goodbyes,The Thrill Of It All (Special Edition),Sam Smith,201000,2017-11-03,0.64,0.681,0.372,0.0,5,0.169,-8.237,1,0.0432,91.873,4,0.476,85,1
15,6gBFPUFcJLzWGx4lenP6h2,goosebumps,Birds In The Trap Sing McKnight,Travis Scott,243836,2016-09-16,0.0847,0.841,0.728,0.0,7,0.149,-3.37,1,0.0484,130.049,4,0.43,85,1
16,3B54sVLJ402zGa6Xm4YGNe,Unforgettable,Jungle Rules,French Montana,233901,2017-07-14,0.0293,0.726,0.769,0.0101,6,0.104,-5.043,1,0.123,97.985,4,0.733,85,1
17,7KXjTSCq5nL1LoYtL7XAwS,HUMBLE.,DAMN.,Kendrick Lamar,177000,2017-04-14,0.000282,0.908,0.621,5.39e-05,1,0.0958,-6.638,0,0.102,150.011,4,0.421,85,1
18,5oO3drDxtziYU2H1X23ZIp,Love On The Brain,ANTI (Deluxe),Rihanna,224000,2016-01-28,0.0717,0.509,0.637,1.08e-05,4,0.0789,-4.83,0,0.0471,172.006,3,0.378,85,1
19,1P17dC1amhFzptugyAO7Il,Look What You Made Me Do,reputation,Taylor Swift,211853,2017-11-10,0.204,0.766,0.709,1.41e-05,9,0.126,-6.471,0,0.123,128.07,4,0.506,85,1
20,5cF0dROlMOK5uNZtivgu50,Attention,Voicenotes,Charlie Puth,208786,2018-05-11,0.109,0.775,0.613,2.33e-05,3,0.134,-4.586,0,0.0542,100.066,4,0.797,84,1
21,0WtDGnWL2KrMCk0mI1Gpwz,Redbone,"""Awaken, My Love!""",Childish Gambino,326933,2016-12-02,0.174,0.745,0.353,0.00662,1,0.118,-10.614,1,0.0983,160.111,4,0.598,84,1
22,5Ohxk2dO5COHF1krpoPigN,Sign of the Times,Harry Styles,Harry Styles,340706,2017-05-12,0.0275,0.516,0.595,0.0,5,0.109,-4.63,1,0.0313,119.972,4,0.222,84,1
23,7m9OqQk4RVRkw9JJdeAw96,Jocelyn Flores,17,XXXTENTACION,119133,2017-08-25,0.469,0.872,0.391,4.13e-06,0,0.297,-9.144,0,0.242,134.021,4,0.437,83,1
24,6PGoSes0D9eUDeeAafB2As,LOVE. FEAT. ZACARI.,DAMN.,Kendrick Lamar,213400,2017-04-14,0.264,0.8,0.585,0.0,10,0.153,-7.343,1,0.0924,126.058,4,0.779,84,1
25,3a1lNhkSLSkpJE4MSHpDu9,Congratulations,Stoney (Deluxe),Post Malone,220293,2016-12-09,0.215,0.63,0.804,0.0,6,0.253,-4.183,1,0.0363,123.146,4,0.492,83,1
26,04sN26COy28wTXYj3dMoiZ,Bored,Bored,Billie Eilish,180933,2017-03-30,0.896,0.614,0.318,0.00239,7,0.0795,-12.695,1,0.0478,119.959,4,0.112,83,1
27,6Qn5zhYkTa37e91HC1D7lb,Whatever It Takes,Evolve,Imagine Dragons,201240,2017-06-23,0.0362,0.672,0.655,0.0,10,0.117,-5.021,0,0.0311,134.945,4,0.556,83,1
28,7GX5flRQZVHRAGd6B4TmDO,XO Tour Llif3,Luv Is Rage 2,Lil Uzi Vert,182706,2017-08-25,0.00264,0.732,0.75,0.0,11,0.109,-6.366,0,0.231,155.096,4,0.401,82,1
29,2yLa0QULdQr0qAIvVwN6B5,...Ready For It?,reputation,Taylor Swift,208186,2017-11-10,0.0527,0.613,0.764,0.0,2,0.197,-6.509,1,0.136,160.015,4,0.417,83,1
30,48QmG1dfvMuYLxMPt7KSRA,No Lie,Mad Love The Prequel,Sean Paul,221176,2018-06-29,0.0466,0.742,0.882,0.0,7,0.206,-2.862,1,0.117,102.04,4,0.463,82,1
31,0VgkVdmE4gld66l8iyGjgx,Mask Off,FUTURE,Future,204600,2017-06-30,0.0102,0.833,0.434,0.0219,2,0.165,-8.795,1,0.431,150.062,4,0.281,82,1
32,2ekn2ttSfGqwhhate0LSR0,New Rules,Dua Lipa (Deluxe),Dua Lipa,209320,2017-06-02,0.00261,0.762,0.7,1.56e-05,9,0.153,-6.021,0,0.0694,116.073,4,0.608,82,1
33,55n9yjI6qqXh5F2mYvUc2y,I Don’t Wanna Live Forever (Fifty Shades Darker),reputation Stadium Tour Surprise Song Playlist,Taylor Swift,247160,2017-11-09,0.0586,0.731,0.445,1.96e-05,0,0.14,-8.418,1,0.0533,117.97,4,0.106,81,1
34,3dhjNA0jGA8vHBQ1VdD6vV,I Feel It Coming,Starboy,The Weeknd,269186,2016-11-25,0.428,0.773,0.819,0.0,0,0.0679,-5.946,0,0.118,92.987,4,0.585,81,1
35,6h5PAsRni4IRlxWr6uDPTP,More Than You Know,More Than You Know,Axwell /\ Ingrosso,203000,2017-07-28,0.0275,0.646,0.741,0.0,5,0.312,-4.973,0,0.034,123.077,4,0.571,81,1
36,2Y0iGXY6m6immVb2ktbseM,Little Dark Age,Little Dark Age,MGMT,299960,2018-02-09,0.0102,0.705,0.712,0.000855,6,0.1,-6.156,1,0.0385,97.512,4,0.62,81,1
37,0AS63m1wHv9n4VVRizK6Hc,Mercy,Illuminate (Deluxe),Shawn Mendes,208733,2017-04-20,0.125,0.555,0.662,0.0,11,0.111,-4.952,0,0.0827,148.128,4,0.356,81,1
38,5Z3GHaZ6ec9bsiI5BenrbY,Young Dumb & Broke,American Teen,Khalid,202546,2017-04-27,0.199,0.799,0.539,1.66e-05,1,0.165,-6.351,1,0.0421,136.948,4,0.394,81,1
39,1e1JKLEDKP7hEQzJfNAgPl,Magnolia,Playboi Carti,Playboi Carti,181812,2017-04-14,0.0114,0.791,0.582,0.0,11,0.35,-7.323,0,0.286,162.991,4,0.443,81,1
40,5vjLSffimiIP26QG5WcN2K,Hold On,Hold On,Chord Overstreet,198853,2017-02-03,0.469,0.618,0.443,0.0,2,0.0829,-9.681,1,0.0526,119.949,4,0.167,81,1
41,2cYqizR4lgvp4Qu6IQ3qGN,BUTTERFLY EFFECT,ASTROWORLD,Travis Scott,190557,2018-08-03,0.0531,0.763,0.628,0.0,11,0.114,-5.85,1,0.05,140.958,4,0.193,81,1
42,6b8Be6ljOzmkOmFslEb23P,24K Magic,24K Magic,Bruno Mars,225983,2016-11-17,0.034,0.818,0.803,0.0,1,0.153,-4.282,1,0.0797,106.97,4,0.632,80,1
43,58zsLZPvfflaiIbNWoA22O,Human,Human (Deluxe),Rag'n'Bone Man,200186,2017-02-10,0.393,0.602,0.707,0.0,9,0.165,-4.097,1,0.302,75.087,4,0.554,80,1
44,6QgjcU0zLnzq5OrUoSZ3OK,Feel It Still,Woodstock,Portugal. The Man,163253,2017-06-16,0.0417,0.801,0.795,0.000113,1,0.0717,-5.115,0,0.0504,79.028,4,0.754,80,1
45,75ZvA4QfFiZvzhj2xkaWAh,I Fall Apart,Stoney (Deluxe),Post Malone,223346,2016-12-09,0.0689,0.556,0.538,0.0,8,0.196,-5.408,0,0.0382,143.95,4,0.291,80,1
46,6PCUP3dWmTjcTtXY02oFdT,Castle on the Hill,÷ (Deluxe),Ed Sheeran,261153,2017-03-03,0.0232,0.461,0.834,1.14e-05,2,0.14,-4.868,1,0.0989,135.007,4,0.471,80,1
47,6HZILIRieu8S0iqY8kIKhj,DNA.,DAMN.,Kendrick Lamar,185946,2017-04-14,0.00454,0.638,0.523,0.0,1,0.0842,-6.664,1,0.357,139.913,4,0.422,80,1
48,6Pgkp4qUoTmJIPn7ReaGxL,Without You (feat. Sandro Cavazza),AVĪCI (01),Avicii,181672,2017-08-10,0.00163,0.662,0.858,0.0,2,0.0456,-4.844,1,0.0428,133.993,4,0.295,79,1
49,5k38wzpLb15YgncyWdTZE4,Him & I (with Halsey),The Beautiful & Damned,G-Eazy,268866,2017-12-15,0.0534,0.589,0.731,0.0,2,0.308,-6.343,1,0.0868,87.908,4,0.191,79,1
50,1f5cbQtDrykjarZVrShaDI,Drowning (feat. Kodak Black),The Bigger Artist,A Boogie Wit da Hoodie,209269,2017-09-29,0.501,0.839,0.81,0.0,5,0.117,-5.274,0,0.0568,129.014,4,0.814,78,1
51,0q75NwOoFiARAVp4EXU4Bs,Love Galore (feat. Travis Scott),Ctrl,SZA,275080,2017-06-09,0.112,0.795,0.594,0.0,0,0.162,-6.2,1,0.0748,135.002,4,0.409,78,1
52,3ebXMykcMXOcLeJ9xZ17XH,Scared to Be Lonely,Scared to Be Lonely,Martin Garrix,220883,2017-01-27,0.0895,0.584,0.54,0.0,1,0.261,-7.786,0,0.0576,137.972,4,0.195,78,1
53,72gv4zhNvRVdQA0eOenCal,Symphony (feat. Zara Larsson),What Is Love? (Deluxe Edition),Clean Bandit,212733,2018-11-30,0.239,0.715,0.605,1.41e-05,0,0.189,-5.128,0,0.0428,122.956,4,0.454,78,1
