,song_id,song_name,album,artist,duration(ms),release_date,acousticness,danceability,energy,insturmentalness,key,liveness,loudness,mode,spechiness,tempo,time_signature,valence,popularity,binary_popularity
0,2YpeDb67231RjR0MgVLzsG,Old Town Road - Remix,7 EP,Lil Nas X,157066,2019-06-21,0.0533,0.878,0.619,0.0,6,0.113,-5.56,1,0.102,136.041,4,0.639,77,1
1,2Fxmhks0bxGSBdJ92vM42m,bad guy,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",Billie Eilish,194087,2019-03-29,0.328,0.701,0.425,0.13,7,0.1,-10.965,1,0.375,135.128,4,0.562,83,1
2,6v3KW9xbzN5yKLt9YKDYA2,Señorita,Shawn Mendes (Deluxe),Shawn Mendes,190799,2019-06-19,0.0392,0.759,0.548,0.0,9,0.0828,-6.049,0,0.029,116.967,4,0.749,80,1
3,6ocbgoVGwYJhOv1GgI9NsF,7 rings,"thank u, next",Ariana Grande,178626,2019-02-08,0.592,0.778,0.317,0.0,1,0.0881,-10.732,0,0.334,140.048,4,0.327,84,1
4,0RiRZpuVRbi7oqRdSMwhQY,Sunflower - Spider-Man: Into the Spider-Verse,Hollywood's Bleeding,Post Malone,157560,2019-09-06,0.533,0.755,0.522,0.0,2,0.0685,-4.368,1,0.0575,89.96,4,0.925,85,1
5,1BxfuPKGuaTgP7aM0Bbdwr,Cruel Summer,Lover,Taylor Swift,178426,2019-08-23,0.117,0.552,0.702,2.06e-05,9,0.105,-5.707,1,0.157,169.994,4,0.564,98,1
6,5p7ujcrUXASCNwRaWNHR1C,Without Me,Without Me,Halsey,201660,2018-10-04,0.297,0.752,0.488,9.11e-06,6,0.0936,-7.05,1,0.0705,136.041,4,0.533,75,1
7,2qxmye6gAegTMjLKEBoR3d,Let Me Down Slowly,Narrated For You,Alec Benjamin,169353,2018-11-16,0.74,0.652,0.557,0.0,1,0.124,-5.714,0,0.0318,150.073,4,0.483,86,1
8,2VxeLyX666F8uXCJ0dZF8B,Shallow,A Star Is Born Soundtrack,Lady Gaga,215733,2018-10-05,0.371,0.572,0.385,0.0,7,0.231,-6.362,1,0.0308,95.799,4,0.323,84,1
9,2xLMifQCjDGFmkHkpNLD9h,SICKO MODE,ASTROWORLD,Travis Scott,312820,2018-08-03,0.00513,0.834,0.73,0.0,8,0.124,-3.714,1,0.222,155.008,4,0.446,85,1
